message,is_smsing,safe_info,domain_old_info,is_ip,url_length,number_of_subdomains,is_https,special_characters,tlds_blackist,make_redirection,creation_date,updated_date,is_suspended,count_dictionary
AVISO de Netflix: Su cuenta ahora está pausada. Necesita verificar su información. Acceda a su info en: http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,5
ATENCIÓN NETFLIX verificar Urgente: Acceda a su cuenta en http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,5
"Problemas con su cuenta Neflix pausada. Necesita verificar su información. Por favor, inicie sesión para actualizar su información a través de: http://truchodomain.info/",1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,6
NETFLIX cuenta bloqueada verificar Revise su información en el siguiente enlace: http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,6
NETFLIX BLOQUEADO: su cuenta bloqueada por seguridad. Inicie sesión en http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,6
Detectado acceso a su cuenta Netflix bloqueada por seguridad. Inicie sesión en http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,6
"NETFLIX: Su suscripción ha sido pausada. Necesita verificar su información. Por favor, inicie sesión para actualizar su información a través de: http://truchodomain.info/pages/special_char_а.html",1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,7
"Problemas con su cuenta Neflix verificar Por favor, inicie sesión para actualizar su información a través de: http://217.160.114.154/redirection",1,0,0,1,34,2,0,0,0,1,None,None,None,5
NETFLIX: Su suscripción ha sido temporalmente suspendida. Revise su información en el siguiente enlace: http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,4
NETFLIX BLOQUEADO: su cuenta verificar información de pago Acceda a su info en: http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,6
NETFLIX BLOQUEADO: su cuenta temporalmente suspendida. Urgente: Acceda a su cuenta en http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,5
Acceso Externo a su cuenta Netflix temporalmente suspendida. Inicie sesión en http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,4
Problemas con su cuenta Neflix pausada. Necesita verificar su información. Urgente: Acceda a su cuenta en http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,5
Cancelación de su Cuenta Netflix verificar Revise su información en el siguiente enlace: http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,6
AVISO de Netflix: Su cuenta ahora está verificar información de pago Inicie sesión en http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,7
"NETFLIX: Su suscripción ha sido temporalmente suspendida. Por favor, inicie sesión para actualizar su información a través de: http://truchodomain.info/pages/special_char_а.html",1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,5
"Acceso Externo a su cuenta Netflix temporalmente suspendida. Por favor, inicie sesión para actualizar su información a través de: http://217.160.114.154/redirection",1,0,0,1,34,2,0,0,0,1,None,None,None,6
Problemas con su cuenta Neflix bloqueada por seguridad. Inicie sesión en http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,4
Detectado acceso a su cuenta Netflix verificar información de pago Acceda a su info en: netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,6
ATENCIÓN NETFLIX verificar información de pago Revise su información en el siguiente enlace: http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,7
AVISO de Netflix: Su cuenta ahora está temporalmente suspendida. Acceda a su info en: http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,3
Acceso Externo a su cuenta Netflix verificar información de pago Revise su información en el siguiente enlace: http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,8
Netflix BLOQUEADO verificar Inicie sesión en http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,4
"Problemas con Pago cuenta Neflix bloqueada por seguridad. Por favor, inicie sesión para actualizar su información a través de: http://217.160.114.154",1,0,0,1,22,2,0,0,0,0,None,None,None,7
Netflix BLOQUEADO temporalmente suspendida. Urgente: Acceda a su cuenta en netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,4
Cancelación de su Cuenta Netflix verificar Revise su información en el siguiente enlace: http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,6
"Alerta NETFLIX: Detectamos un problema con su cuenta, está pausada. Necesita verificar su información. Acceda a su info en: http://truchodomain.info/",1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,6
Urgente Neflix: información de su cuenta pausada. Necesita verificar su información. Revise su información en el siguiente enlace: http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,7
"Alerta NETFLIX: Detectamos un problema con su cuenta, está temporalmente suspendida. Revise su información en el siguiente enlace: http://truchodomain.info/",1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,6
Problemas con su cuenta Neflix temporalmente suspendida. Urgente: Acceda a su cuenta en http://truchodomain.info/pages/special_char_а.html,1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,3
Urgente Neflix: información de su cuenta temporalmente suspendida. Inicie sesión en http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,4
Detectado acceso a su cuenta Netflix verificar Revise su información en el siguiente enlace: http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,6
"Alerta NETFLIX: Detectamos un problema con su cuenta, está bloqueada por seguridad. Inicie sesión en http://217.160.114.154/redirection",1,0,0,1,34,2,0,0,0,1,None,None,None,7
Cancelación de su Cuenta Netflix temporalmente suspendida. Evite la cancelación de su servicio visitando: http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,5
Netflix BLOQUEADO verificar información de pago Urgente: Acceda a su cuenta en http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,7
Netflix BLOQUEADO verificar información de pago Acceda a su info en: http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,5
NETFLIX: Su suscripción ha sido verificar información de pago Revise su información en el siguiente enlace: http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,7
Urgente Neflix: información de su cuenta verificar Inicie sesión en http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,5
NETFLIX: Su suscripción ha sido bloqueada por seguridad. Urgente: Acceda a su cuenta en http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,6
Urgente Neflix: información de su cuenta verificar información de pago Acceda a su info en: http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,6
Detectado acceso a su cuenta Netflix pausada. Necesita verificar su información. Inicie sesión en http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,6
Acceso Externo a su cuenta Netflix temporalmente suspendida. Urgente: Acceda a su cuenta en http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,5
Urgente Neflix: información de su cuenta pausada. Necesita verificar su información. Urgente: Acceda a su cuenta en http://truchodomain.info/pages/special_char_а.html,1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,7
ATENCIÓN NETFLIX verificar Inicie sesión en netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,4
"Cancelación de su Cuenta Netflix pausada. Necesita verificar su información. Por favor, inicie sesión para actualizar su información a través de: http://217.160.114.154/redirection",1,0,0,1,34,2,0,0,0,1,None,None,None,8
ATENCIÓN NETFLIX bloqueada por seguridad. Revise su información en el siguiente enlace: http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,6
NETFLIX cuenta bloqueada bloqueada por seguridad. Acceda a su info en: netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,5
Cancelación de su Cuenta Netflix verificar información de pago Urgente: Acceda a su cuenta en http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,8
AVISO de Netflix: Su cuenta ahora está bloqueada por seguridad. Inicie sesión en http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,6
ATENCIÓN NETFLIX verificar Urgente: Acceda a su cuenta en http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,5
Cancelación de su Cuenta Netflix verificar Acceda a su info en: netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,4
NETFLIX cuenta bloqueada bloqueada por seguridad. Evite la cancelación de su servicio visitando: netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,7
Acceso Externo a su cuenta Netflix verificar información de pago Acceda a su info en: http://truchodomain.info/pages/special_char_а.html,1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,6
Detectado acceso a su cuenta Netflix pausada. Necesita verificar su información. Revise su información en el siguiente enlace: netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,7
Acceso Externo a su cuenta Netflix temporalmente suspendida. Urgente: Acceda a su cuenta en http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,5
NETFLIX BLOQUEADO: su cuenta verificar información de pago Inicie sesión en http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,7
Urgente Neflix: información de su cuenta verificar información de pago Evite la cancelación de su servicio visitando: netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,8
"Alerta NETFLIX: Detectamos un problema con su cuenta, está verificar Urgente: Acceda a su cuenta en http://truchodomain.info/",1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,7
Urgente Neflix: información de su cuenta pausada. Necesita verificar su información. Urgente: Acceda a su cuenta en http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,7
"NETFLIX cuenta bloqueada temporalmente suspendida. Por favor, inicie sesión para actualizar su información a través de: http://217.160.114.154/redirection",1,0,0,1,34,2,0,0,0,1,None,None,None,6
Urgente Neflix: información de su cuenta verificar Revise su información en el siguiente enlace: http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,6
"Cancelación de su Cuenta Netflix verificar información de pago Por favor, inicie sesión para actualizar su información a través de: http://217.160.114.154",1,0,0,1,22,2,0,0,0,0,None,None,None,9
Netflix BLOQUEADO verificar información de pago Inicie sesión en http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,6
NETFLIX cuenta bloqueada temporalmente suspendida. Acceda a su info en: http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,3
"Alerta NETFLIX: Detectamos un problema con su cuenta, está bloqueada por seguridad. Evite la cancelación de su servicio visitando: http://truchodomain.info/",1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,8
"AVISO de Netflix: Su cuenta ahora está verificar información de pago Por favor, inicie sesión para actualizar su información a través de: http://truchodomain.info/pages/special_char_а.html",1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,9
Problemas con Pago cuenta Neflix verificar información de pago Evite la cancelación de su servicio visitando: http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,7
AVISO de Netflix: Su cuenta ahora está verificar información de pago Urgente: Acceda a su cuenta en http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,8
NETFLIX: Su suscripción ha sido temporalmente suspendida. Revise su información en el siguiente enlace: http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,4
Problemas con Pago cuenta Neflix verificar información de pago Urgente: Acceda a su cuenta en http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,7
"Alerta NETFLIX: Detectamos un problema con su cuenta, está temporalmente suspendida. Revise su información en el siguiente enlace: http://truchodomain.info/pages/special_char_а.html",1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,6
NETFLIX: Su suscripción ha sido temporalmente suspendida. Urgente: Acceda a su cuenta en http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,4
ATENCIÓN NETFLIX bloqueada por seguridad. Urgente: Acceda a su cuenta en http://truchodomain.info/pages/special_char_а.html,1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,6
NETFLIX BLOQUEADO: su cuenta verificar Inicie sesión en http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,5
Detectado acceso a su cuenta Netflix bloqueada por seguridad. Acceda a su info en: http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,5
Detectado acceso a su cuenta Netflix verificar información de pago Evite la cancelación de su servicio visitando: http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,8
Netflix BLOQUEADO pausada. Necesita verificar su información. Acceda a su info en: http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,4
NETFLIX: Su suscripción ha sido pausada. Necesita verificar su información. Inicie sesión en http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,5
ATENCIÓN NETFLIX temporalmente suspendida. Acceda a su info en: http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,2
"Problemas con su cuenta Neflix pausada. Necesita verificar su información. Por favor, inicie sesión para actualizar su información a través de: http://truchodomain.info/redirection",1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,6
Acceso Externo a su cuenta Netflix pausada. Necesita verificar su información. Acceda a su info en: netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,5
Urgente Neflix: información de su cuenta verificar Inicie sesión en netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,5
"Alerta NETFLIX: Detectamos un problema con su cuenta, está verificar Urgente: Acceda a su cuenta en http://217.160.114.154/pages/special_char_а.html",1,0,0,1,48,2,0,1,0,0,None,None,None,7
Problemas con su cuenta Neflix pausada. Necesita verificar su información. Urgente: Acceda a su cuenta en http://truchodomain.info/pages/special_char_а.html,1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,5
NETFLIX cuenta bloqueada pausada. Necesita verificar su información. Acceda a su info en: http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,5
AVISO de Netflix: Su cuenta ahora está bloqueada por seguridad. Inicie sesión en http://truchodomain.info/pages/special_char_а.html,1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,6
Acceso Externo a su cuenta Netflix verificar Evite la cancelación de su servicio visitando: http://truchodomain.info/,1,0,0,0,25,0,0,0,1,0,2023/05/30,2023/06/04,0,6
"AVISO de Netflix: Su cuenta ahora está verificar información de pago Por favor, inicie sesión para actualizar su información a través de: http://truchodomain.info/redirection",1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,9
Detectado acceso a su cuenta Netflix pausada. Necesita verificar su información. Urgente: Acceda a su cuenta en http://truchodomain.info/redirection,1,0,0,0,36,0,0,0,1,0,2023/05/30,2023/06/04,0,7
"Cancelación de su Cuenta Netflix temporalmente suspendida. Por favor, inicie sesión para actualizar su información a través de: http://truchodomain.info/pages/special_char_а.html",1,0,0,0,50,0,0,1,1,0,2023/05/30,2023/06/04,0,6
"Acceso Externo a su cuenta Netflix pausada. Necesita verificar su información. Por favor, inicie sesión para actualizar su información a través de: netfIix-micuenta.com",1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,8
NETFLIX BLOQUEADO: su cuenta bloqueada por seguridad. Acceda a su info en: http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,5
NETFLIX: Su suscripción ha sido verificar Acceda a su info en: http://217.160.114.154/redirection,1,0,0,1,34,2,0,0,0,1,None,None,None,3
NETFLIX cuenta bloqueada verificar información de pago Inicie sesión en http://217.160.114.154,1,0,0,1,22,2,0,0,0,0,None,None,None,7
NETFLIX: Su suscripción ha sido verificar Inicie sesión en netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,4
Acceso Externo a su cuenta Netflix temporalmente suspendida. Revise su información en el siguiente enlace: http://217.160.114.154/pages/special_char_а.html,1,0,0,1,48,2,0,1,0,0,None,None,None,5
NETFLIX: Su suscripción ha sido verificar Acceda a su info en: netfIix-micuenta.com,1,0,0,0,20,0,0,0,0,0,2023/09/12,2023/10/07,1,3
